,img_1,img_2,similarity
1402,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_33847_33847_3098.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_33847_33847_3098.tif,1
1403,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_34807_47814_9186.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_34807_47814_9186.tif,1
1404,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_35297_35297_6248.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_35297_35297_6248.tif,1
1405,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_35381_35381_8500.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_35381_35381_8500.tif,1
1406,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_35730_51307_11841.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_35730_51307_11841.tif,1
1407,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_3578_3578_7758.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_3578_3578_7758.tif,1
1408,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_36429_36429_3043.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_36429_36429_3043.tif,1
1409,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_37524_37524_126.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_37524_37524_126.tif,1
1410,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_37874_37874_18764.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_37874_37874_18764.tif,1
1411,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_39260_46041_10087.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_39260_46041_10087.tif,1
1412,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_39269_39269_9494.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_39269_39269_9494.tif,1
1413,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_40205_40205_12018.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_40205_40205_12018.tif,1
1414,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_40489_40489_3252.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_40489_40489_3252.tif,1
1415,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_40775_40775_16636.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_40775_40775_16636.tif,1
1416,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_41582_41582_3550.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_41582_41582_3550.tif,1
1417,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_4245_47577_4071.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_4245_47577_4071.tif,1
1418,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_43272_43272_5539.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_43272_43272_5539.tif,1
1419,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_43542_50606_14380.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_43542_50606_14380.tif,1
1420,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_4483_4483_14071.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_4483_4483_14071.tif,1
1421,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6047_6047_14155.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6047_6047_14155.tif,1
1422,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6279_6279_8738.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6279_6279_8738.tif,1
1423,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6386_6386_3763.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6386_6386_3763.tif,1
1424,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6982_6982_7440.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_6982_6982_7440.tif,1
1425,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_715_48938_17182.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_715_48938_17182.tif,1
1426,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_7457_48827_1983.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_7457_48827_1983.tif,1
1427,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_8217_8217_4783.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_8217_8217_4783.tif,1
1428,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_9002_9002_19030.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_9002_9002_19030.tif,1
1429,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_9119_9119_2010.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_9119_9119_2010.tif,1
1430,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_11096_11096_5941.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_11096_11096_5941.tif,1
1431,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_11497_11497_3073.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_11497_11497_3073.tif,1
1432,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_12_12_10744.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_12_12_10744.tif,1
1433,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_13966_13966_12740.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_13966_13966_12740.tif,1
1434,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_14426_14426_17601.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_14426_14426_17601.tif,1
1435,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_1483_1483_7274.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_1483_1483_7274.tif,1
1436,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_15396_15396_11115.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_15396_15396_11115.tif,1
1437,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_15508_15508_128.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_15508_15508_128.tif,1
1438,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_15575_15575_16969.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_15575_15575_16969.tif,1
1439,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_16708_16708_14019.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_16708_16708_14019.tif,1
1440,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_17203_17203_3434.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_17203_17203_3434.tif,1
1441,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_23344_23344_15238.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_23344_23344_15238.tif,1
1442,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_23595_23595_10042.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_23595_23595_10042.tif,1
1443,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_270_270_15901.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_270_270_15901.tif,1
1444,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_30171_30171_18302.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_30171_30171_18302.tif,1
1445,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_3019_3019_13325.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_3019_3019_13325.tif,1
1446,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_30395_30395_12822.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_30395_30395_12822.tif,1
1447,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_31171_31171_4004.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_31171_31171_4004.tif,1
1448,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_31303_31303_9060.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_31303_31303_9060.tif,1
1449,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_36049_36049_6912.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_36049_36049_6912.tif,1
1450,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_36314_36314_2304.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_36314_36314_2304.tif,1
1451,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_36598_36598_16460.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_36598_36598_16460.tif,1
1452,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_37313_37313_12770.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_37313_37313_12770.tif,1
1453,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_41001_26985_10230.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_41001_26985_10230.tif,1
1454,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_43229_33125_11239.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_43229_33125_11239.tif,1
1455,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_43561_32877_10350.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_43561_32877_10350.tif,1
1456,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_43897_31343_11611.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_43897_31343_11611.tif,1
1457,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_45199_7772_13670.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_45199_7772_13670.tif,1
1458,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_45865_33402_18244.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_45865_33402_18244.tif,1
1459,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_45919_33589_18605.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_45919_33589_18605.tif,1
1460,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_4605_4605_10496.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_4605_4605_10496.tif,1
1461,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_47364_18548_8973.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_47364_18548_8973.tif,1
1462,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_48166_10877_15707.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_48166_10877_15707.tif,1
1463,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_50374_34344_7925.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_50374_34344_7925.tif,1
1464,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_5113_5113_18260.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_5113_5113_18260.tif,1
1465,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51348_17486_15290.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51348_17486_15290.tif,1
1466,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51400_32205_16465.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51400_32205_16465.tif,1
1467,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51675_30144_1559.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51675_30144_1559.tif,1
1468,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51829_16715_13447.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_51829_16715_13447.tif,1
1469,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_6063_6063_9237.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_6063_6063_9237.tif,1
1470,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_8208_8208_5007.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r270_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_8208_8208_5007.tif,1
1471,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_9448_9448_10957.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_9448_9448_10957.tif,1
1472,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_1003_2007_15291.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r90_20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_1003_2007_15291.tif,1
1473,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_11657_23314_13953.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fTB_20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_11657_23314_13953.tif,1
1474,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_14134_28269_7459.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\r180_20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_14134_28269_7459.tif,1
1475,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\White Space\20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_1597_3194_5972.tif,C:/Niranjan/Ashoka/Research/TNBC/SimilarityNet/Data/Augmented\fLR_20190610_333_350-14_G-14-3380_Biopsy_TNBC_HnE_40x_cropped_1597_3194_5972.tif,1
