,img_1,img_2,similarity
305,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_27370_17052_3855.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_11160_11160_7730.tif,0
306,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_4059_8118_18738.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_14179_14179_1752.tif,0
307,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_4059_8118_18738.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12695_12695_4988.tif,0
308,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_4075_8151_14555.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_10642_101876_18069.tif",0
309,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_4075_8151_14555.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_39175_39175_11659.tif,0
310,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_4591_9183_15566.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_27861_27861_17744.tif,0
311,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_4591_9183_15566.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_15338_15338_10453.tif,0
312,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_16934_16934_5854.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_17725_17725_825.tif,0
313,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_16934_16934_5854.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_343_639-15_G-15-4361_Biopsy_TNBC_HnE_40X_cropped_22905_22905_18897.tif,0
314,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_17890_17890_10851.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_10678_10678_16690.tif,0
315,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_17890_17890_10851.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_27861_27861_17744.tif,0
316,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_47082_16119_11403.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_24154_24154_6148.tif,0
317,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_3_201-17_G-17-1135_Biopsy_TNBC_HnE_40x_cropped_47082_16119_11403.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37573_37573_9553.tif,0
318,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_16660_16660_2037.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12606_12606_6775.tif,0
319,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_16660_16660_2037.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_30378_30378_7529.tif,0
320,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_17006_17006_17555.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_17725_17725_825.tif,0
321,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_17006_17006_17555.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_13262_13262_14552.tif,0
322,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_37623_37623_7956.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_11684_11684_18227.tif,0
323,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_37623_37623_7956.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_10642_101876_18069.tif",0
324,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_40165_40165_16552.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_22230_22230_3318.tif,0
325,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_40165_40165_16552.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_26377_26377_6155.tif,0
326,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_40539_40539_11170.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12695_12695_4988.tif,0
327,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_412_399-18_1061-18-A_Biopsy_TNBC_HnE_40X_cropped_40539_40539_11170.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21636_25963_2357.tif,0
328,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_15673_31347_11798.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_24154_24154_6148.tif,0
329,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_15673_31347_11798.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_22230_22230_3318.tif,0
330,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_16039_32079_870.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37573_37573_9553.tif,0
331,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_417_259-18_577-18-A_Biopsy_ER_HnE_40X_cropped_16039_32079_870.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_9861_9861_5359.tif,0
332,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_15469_15469_8111.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_3925_7851_10916.tif,0
333,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_15469_15469_8111.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_25237_13990_8725.tif,0
334,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_15625_15625_272.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_27837_27837_11788.tif,0
335,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_15625_15625_272.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_21100_21100_9670.tif,0
336,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_16179_16179_19400.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_39175_39175_11659.tif,0
337,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_16179_16179_19400.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_330_651-15_G-15-4390_Biopsy_TNBC_HnE_40x_cropped_27907_27907_15094.tif,0
338,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_2950_2950_11263.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_14179_14179_1752.tif,0
339,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_2950_2950_11263.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_110913_31168_16189.tif,0
340,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_7334_14668_1547.tif,"C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_216_63-14_4928-14-A,B_Biopsy_ER_HnE_40X_cropped_10642_101876_18069.tif",0
341,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_452_646-18_1852-18-A_Biopsy_ER_HnE_40X_cropped_7334_14668_1547.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_110913_31168_16189.tif,0
342,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_10501_21003_4331.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_543_355-18_898-18_Biopsy_TNBC_HnE_40X_cropped_22853_22853_15562.tif,0
343,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_10501_21003_4331.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_21100_21100_9670.tif,0
344,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_11713_23426_5169.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_18314_18314_7559.tif,0
345,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_11713_23426_5169.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_12646_12646_12624.tif,0
346,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_24712_9762_9318.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37679_37679_11726.tif,0
347,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_461_610-18_1693-A_Biopsy_ER_HnE_40X_cropped_24712_9762_9318.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_110913_31168_16189.tif,0
348,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_21800_43600_11235.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12743_12743_10827.tif,0
349,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_21800_43600_11235.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_27861_27861_17744.tif,0
350,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_21869_43739_4318.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_12646_12646_12624.tif,0
351,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_21869_43739_4318.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_28881_28881_17002.tif,0
352,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_22144_44289_13822.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_17185_17185_2163.tif,0
353,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_22144_44289_13822.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_32357_32357_16850.tif,0
354,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_22740_45480_7133.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_28881_28881_17002.tif,0
355,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_464_321-18_776-18-A_Biopsy_TNBC_HnE_40X_cropped_22740_45480_7133.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_12695_12695_4988.tif,0
356,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_10713_21426_18229.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_326_116-15_G-15-647_Biopsy_TNBC_HnE_40x_cropped_12766_12766_18081.tif,0
357,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_10713_21426_18229.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_11160_11160_7730.tif,0
358,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_10734_21469_10738.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_28881_28881_17002.tif,0
359,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_10734_21469_10738.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_108695_15341_16534.tif,0
360,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_12284_77224_9950.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_31181_31181_18005.tif,0
361,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_12284_77224_9950.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-587-660_18-1947_18-HER2-Biopsy-HnE-40X_cropped_21636_25963_2357.tif,0
362,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_13481_26962_19488.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_322_138-10_126-06F_Biopsy_TNBC_HnE_40x__cropped_31181_31181_18005.tif,0
363,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_13481_26962_19488.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_11684_11684_18227.tif,0
364,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_17355_34710_14267.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_339_191-15_G-15-3825_Biopsy_TNBC_HnE_40x_cropped_13966_13966_3759.tif,0
365,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_17355_34710_14267.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_376_220-15_4106-15A_Biopsy_TNBC_HnE_40X_cropped_25237_13990_8725.tif,0
366,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_25201_76820_19491.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37573_37573_9553.tif,0
367,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_25201_76820_19491.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-296-284_12-G_12_2412_E-TNBC-Surgery-HnE-40X_cropped_11308_11308_3861.tif,0
368,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_7442_68814_7253.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_22230_22230_3318.tif,0
369,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_480_707-18_2050-18-A_Biopsy_TNBC_HnE_40X_cropped_7442_68814_7253.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-302-571_15-2203_15B-HER2-Surgery-HnE-40X_cropped_108695_15341_16534.tif,0
370,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_30119_60239_9575.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_6971_6971_111.tif,0
371,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_30119_60239_9575.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_13262_13262_14552.tif,0
372,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_33157_66314_81.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_442_700-17_857-18-B_Biopsy_ER_HnE_40X_cropped_6971_6971_111.tif,0
373,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_33157_66314_81.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_52_69-15_G-15-678-A_Biopsy_ER_HnE_40X_cropped_14406_14406_14962.tif,0
374,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_8835_17670_18189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_32357_32357_16850.tif,0
375,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_502_288-18_636-18-A_Biopsy_TNBC_HnE_40X_cropped_8835_17670_18189.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_2_518-16_G-18-285_Biopsy_ER_HnE_40X_cropped_8341_16682_1636.tif,0
376,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18000_9000_4940.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20200220-332-88_13-G_13_704_D-TNBC-Surgery-HnE-40X_cropped_30153_30153_18993.tif,0
377,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_18000_9000_4940.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_11_607-16_G-16-3111A_Biopsy_ER_HnE_40X_cropped_37573_37573_9553.tif,0
378,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_4643_20852_6321.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_138_848-16_5681-16-A_Biopsy_ER_HnE_40X_cropped_3925_7851_10916.tif,0
379,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\Tumour\20190610_517_141-18_20-18-A_Biopsy_TNBC_HnE_40X_cropped_4643_20852_6321.tif,C:/Niranjan/Ashoka/Research/TNBC/Data/224Labelledv0.1\TILs\20190610_343_639-15_G-15-4361_Biopsy_TNBC_HnE_40X_cropped_22905_22905_18897.tif,0
